dummy[]	data[]
1056	-0.929
1057	-0.8164
1058	-1.662
1059	-1.091
1060	-1.253
1061	-1.713
1062	-0.9935
1063	-0.9079
1064	-0.8866
1065	-1.303
1066	-0.9914
1067	-1.133
1068	-0.9981
1069	-1.213
1070	-2.154
1071	-1.613
1072	-0.7849
1073	-1.62
1074	-1.124
1075	-2.017
1076	-0.9772
1077	-1.882
1078	-1.449
1079	-1.587
1080	-2.304
1081	-1.799
1082	-1.402
1083	-1.664
1084	-1.503
1085	-1.435
1086	-0.8779
1087	-0.9764
1088	-1.265
1089	-1.113
1090	-1.389
1091	-1.459
1092	-1.131
1093	-0.9773
1094	-1.509
1095	-1.239
1096	-0.7485
1097	-0.8054
1098	-0.7116
1099	-1.398
1100	-1.389
1101	-1.165
1102	-1.602
1103	-2.065
1104	-0.7766
1105	-1.202
1106	-1.471
1107	-1.593
1108	-1.357
1109	-1.58
1110	-1.48
1111	-1.513
1112	-1.931
1113	-1.797
1114	-1.804
1115	-1.831
1116	-0.6774
1117	-1.673
1118	-1.286
1119	-1.328
1120	-1.648
1121	-1.873
1122	-1.424
1123	-1.745
1124	-1.887
1125	-1.331
1126	-1.602
1127	-1.143
1128	-1.785
1129	-1.557
1130	-1.34
1131	-1.43
1132	-1.56
1133	-0.9492
1134	-1.202
1135	-1.459
1136	-1.244
1137	-1.292
1138	-1.797
1139	-1.607
1140	-1.187
1141	-1.26
1142	-1.589
1143	-1.308
1144	-1.556
1145	-1.562
1146	-1.111
1147	-1.623
1148	-1.728
1149	-1.781
1150	-1.379
1151	-1.517
1152	-1.521
1153	-1.451
1154	-1.638
1155	-1.059
1156	-1.597
1157	-1.155
1158	-1.07
1159	-1.764
1160	-1.38
1161	-1.021
1162	-1.632
1163	-1.751
1164	-1.325
1165	-2.196
1166	-1.519
1167	-1.546
1168	-1.247
1169	-1.593
1170	-1.565
1171	-1.422
1172	-1.286
1173	-1.227
1174	-1.729
1175	-1.613
1176	-1.782
1177	-1.885
1178	-1.128
1179	-1.47
1180	-1.397
1181	-1.247
1182	-1.835
1183	-1.714
1184	-1.612
1185	-1.034
1186	-1.365
1187	-1.217
1188	-1.525
1189	-1.391
1190	-1.705
1191	-1.129
1192	-1.414
1193	-1.603
1194	-1.457
1195	-1.411
1196	-1.367
1197	-1.408
1198	-2.023
1199	-1.398
1200	-0.9829
1201	-1.756
1202	-1.703
1203	-1.584
1204	-1.042
1205	-2.222
1206	-1.416
1207	-1.464
1208	-1.258
1209	-1.431
1210	-1.484
1211	-1.843
1212	-1.351
1213	-1.012
1214	-1.036
1215	-1.554
1216	-1.98
1217	-1.113
1218	-2.223
1219	-1.234
1220	-1.275
1221	-1.338
1222	-1.317
1223	-1.659
1224	-1.156
1225	-0.978
1226	-1.021
1227	-1.381
1228	-2.015
1229	-1.133
1230	-2.147
1231	-0.912
1232	-1.689
1233	-1.544
1234	-1.853
1235	-1.323
1236	-1.15
1237	-1.722
1238	-1.27
1239	-1.484
1240	-2.006
1241	-1.2
1242	-1.058
1243	-0.941
1244	-1.386
1245	-1.413
1246	-2.019
1247	-1.351
1248	-0.3711
1249	-1.644
1250	-1.172
1251	-1.305
1252	-1.055
1253	-1.747
1254	-1.299
1255	-2.087
1256	-1.167
1257	-1.376
1258	-1.12
1259	-2.125
1260	-1.609
1261	-1.159
1262	-0.9012
1263	-1.304
1264	-1.29
1265	-1.228
1266	-1.564
1267	-1.258
1268	-0.8264
1269	-1.243
1270	-0.7734
1271	-1.104
1272	-2.137
1273	-1.038
1274	-1.25
1275	-1.588
1276	-1.306
1277	-1.674
1278	-0.5845
1279	-1.964
1280	-1.533
1281	-2.055
1282	-1.412
1283	-1.628
1284	-1.794
1285	-0.9132
1286	-1.518
1287	-1.432
1288	-1.936
1289	-1.552
1290	-1.209
1291	-1.869
1292	-0.9321
1293	-1.492
1294	-1.425
1295	-1.993
1296	-1.16
1297	-1.664
1298	-2.182
1299	-1.378
1300	-1.033
1301	-1.537
1302	-2.105
1303	-1.975
1304	-1.787
1305	-1.815
1306	-0.9478
1307	-1.537
1308	-1.747
1309	-1.396
1310	-1.338
1311	-1.637
1312	-1.359
1313	-1.187
1314	-1.325
1315	-0.7419
1316	-1.39
1317	-1.577
1318	-2.151
1319	-1.371
1320	-2.31
1321	-1.425
1322	-1.473
1323	-1.382
1324	-1.163
1325	-0.8221
1326	-1.586
1327	-1.627
1328	-1.633
1329	-1.551
1330	-1.045
1331	-1.269
1332	-0.9219
1333	-1.973
1334	-1.265
1335	-1.655
1336	-1.416
1337	-1.044
1338	-1.191
1339	-1.646
1340	-1.134
1341	-1.538
1342	-1.131
1343	-1.44
1344	-1.091
1345	-2.105
1346	-1.373
1347	-1.165
1348	-1.674
1349	-1.108
1350	-0.7613
1351	-1.675
1352	-1.855
1353	-1.269
1354	-1.17
1355	-1.484
1356	-0.9609
1357	-1.138
1358	-1.534
1359	-1.636
1360	-1.085
1361	-1.176
1362	-1.627
1363	-1.24
1364	-0.9067
1365	-1.06
1366	-1.659
1367	-1.57
1368	-1.321
1369	-1.3
1370	-0.8179
1371	-1.585
1372	-1.45
1373	-1.611
1374	-1.427
1375	-1.212
1376	-1.339
1377	-1.538
1378	-1.519
1379	-1.717
1380	-1.634
1381	-1.418
1382	-0.9521
1383	-1.541
1384	-1.557
1385	-1.489
1386	-1.042
1387	-1.263
1388	-1.559
1389	-1.126
1390	-1.507
1391	-1.571
1392	-1.756
1393	-1.237
1394	-1.482
1395	-1.519
1396	-1.433
1397	-1.729
1398	-1.439
1399	-0.7704
1400	-1.355
1401	-2.063
1402	-0.7775
1403	-1.326
1404	-1.354
1405	-1.264
1406	-1.39
1407	-0.9577
1408	-0.8821
1409	-1.164
1410	-1.39
1411	-1.087
1412	-1.407
1413	-0.7287
1414	-1.141
1415	-1.409
1416	-1.476
1417	-1.805
1418	-2.143
1419	-1.502
1420	-1.915
1421	-1.433
1422	-1.942
1423	-1.261
1424	-1.357
1425	-1.084
1426	-1.177
1427	-1.326
1428	-1.524
1429	-1.927
1430	-1.872
1431	-1.936
1432	-1.53
1433	-1.732
1434	-1.346
1435	-0.9529
1436	-1.11
1437	-1.033
1438	-1.974
1439	-1.16
1440	-1.77
1441	-1.092
1442	-0.9595
1443	-1.399
1444	-1.005
1445	-1.719
1446	-0.7596
1447	-1.68
1448	-1.79
1449	-0.8242
1450	-1.777
1451	-1.229
1452	-0.9968
1453	-1.734
1454	-2.073
1455	-1.816
1456	-1.142
1457	-1.094
1458	-1.273
1459	-1.005
1460	-0.7944
1461	-1.403
1462	-1.537
1463	-1.353
1464	-0.5615
1465	-1.778
1466	-1.81
1467	-1.224
1468	-1.005
1469	-1.067
1470	-1.13
1471	-0.9127
1472	-1.335
1473	-1.255
1474	-1.641
1475	-1.663
1476	-1.844
1477	-1.145
1478	-1.803
1479	-1.292
1480	-1.447
1481	-1.388
1482	-1.267
1483	-1.01
1484	-1.086
1485	-1.174
1486	-1.123
1487	-1.001
1488	-1.299
1489	-1.635
1490	-2.43
1491	-0.6146
1492	-1.417
1493	-1.844
1494	-1.063
1495	-1.582
1496	-1.384
1497	-1.11
1498	-1.957
1499	-1.33
1500	-0.8788
1501	-1.195
1502	-0.6687
1503	-1.181
1504	-1.543
1505	-2.302
1506	-0.9852
1507	-1.578
1508	-1.497
1509	-1.724
1510	-0.684
1511	-1.423
1512	-1.808
1513	-1.561
1514	-1.946
1515	-1.61
1516	-1.22
1517	-1.445
1518	-1.79
1519	-1.426
1520	-1.176
1521	-1.673
1522	-1.331
1523	-1.173
1524	-1.28
1525	-1.197
1526	-1.102
1527	-1.755
1528	-1.145
1529	-1.13
1530	-1.915
1531	-1.849
1532	-0.8795
1533	-1.819
1534	-1.711
1535	-1.571
1536	-2.032
1537	-1.731
1538	-1.416
1539	-2.114
1540	-1.503
1541	-1.731
1542	-1.867
1543	-1.992
1544	-1.792
1545	-1.424
1546	-0.9489
1547	-1.5
1548	-1.922
1549	-1.863
1550	-1.001
1551	-2.177
1552	-1.541
1553	-1.62
1554	-2.034
1555	-1.449
1556	-1.762
1557	-0.7885
1558	-1.007
1559	-1.413
1560	-0.8169
1561	-1.378
1562	-1.482
1563	-1.68
1564	-1.333
1565	-1.358
1566	-1.852
1567	-1.231
1568	-1.345
1569	-1.645
1570	-1.289
1571	-0.9786
1572	-2.079
1573	-1.117
1574	-1.042
1575	-1.424
1576	-1.134
1577	-1.623
1578	-1.596
1579	-1.882
1580	-2.207
1581	-1.178
1582	-1.085
1583	-1.544
1584	-1.415
1585	-0.7136
1586	-1.231
1587	-0.6466
1588	-1.001
1589	-1.629
1590	-1.119
1591	-1.245
1592	-1.509
1593	-1.499
1594	-1.167
1595	-1.502
1596	-1.289
1597	-2.05
1598	-1.542
1599	-1.008
1600	-2.027
1601	-1.6
1602	-1.024
1603	-1.167
1604	-1.357
1605	-1.414
1606	-1.349
1607	-1.511
1608	-1.79
1609	-1.703
1610	-1.396
1611	-1.67
1612	-1.697
1613	-1.183
1614	-1.302
1615	-1.824
1616	-1.138
1617	-1.526
1618	-1.128
1619	-1.106
1620	-1.541
1621	-0.5891
1622	-1.584
1623	-1.983
1624	-1.333
1625	-1.233
1626	-1.461
1627	-1.613
1628	-1.132
1629	-1.666
1630	-1.54
1631	-1.166
1632	-1.349
1633	-1.199
1634	-1.647
1635	-1.594
1636	-2.224
1637	-1.367
1638	-1.416
1639	-0.8692
1640	-1.902
1641	-0.726
1642	-1.349
1643	-1.83
1644	-2.067
1645	-1.731
1646	-1.566
1647	-1.525
1648	-1.877
1649	-1.872
1650	-1.008
1651	-2.239
1652	-1.192
1653	-1.068
1654	-0.9442
1655	-1.356
1656	-1.635
1657	-1.752
1658	-2.096
1659	-1.483
1660	-1.612
1661	-1.415
1662	-1.509
1663	-2.149
1664	-1.248
1665	-2.126
1666	-1.243
1667	-1.454
1668	-1.287
1669	-1.88
1670	-1.507
1671	-1.067
1672	-1.464
1673	-1.762
1674	-1.51
1675	-1.761
1676	-1.525
1677	-1.251
1678	-1.258
1679	-1.152
1680	-1.388
1681	-1.773
1682	-1.265
1683	-2.053
1684	-1.466
1685	-1.474
1686	-1.984
1687	-0.6771
1688	-0.9838
1689	-1.375
1690	-1.432
1691	-1.112
1692	-1.109
1693	-0.8916
1694	-1.264
1695	-1.656
1696	-1.339
1697	-1.908
1698	-1.583
1699	-1.613
1700	-2.307
1701	-1.773
1702	-1.063
1703	-2.101
1704	-1.24
1705	-0.9806
1706	-1.363
1707	-2.07
1708	-1.306
1709	-1.689
1710	-1.682
1711	-1.19
1712	-1.345
1713	-1.409
1714	-1.739
1715	-1.058
1716	-1.245
1717	-0.9343
1718	-1.078
1719	-0.8674
1720	-1.751
1721	-1.135
1722	-1.391
1723	-1.876
1724	-1.774
1725	-1.781
1726	-1.401
1727	-1.239
1728	-0.9102
1729	-1.998
1730	-1.419
1731	-1.319
1732	-1.477
1733	-1.265
1734	-0.8021
1735	-1.628
1736	-1.594
1737	-1.797
1738	-2.01
1739	-1.605
1740	-1.519
1741	-1.76
1742	-1.259
1743	-1.498
1744	-1.393
1745	-1.238
1746	-1.053
1747	-1.507
1748	-1.891
1749	-1.174
1750	-1.248
1751	-1.684
1752	-1.635
1753	-0.9587
1754	-1.98
1755	-1.111
1756	-1.551
1757	-1.674
1758	-1.401
1759	-1.229
1760	-1.823
1761	-1.322
1762	-1.446
1763	-1.678
1764	-1.154
1765	-0.5785
1766	-1.509
1767	-1.33
1768	-1.257
1769	-0.9141
1770	-1.268
1771	-1.817
1772	-1.5
1773	-1.36
1774	-0.9586
1775	-1.598
1776	-1.281
1777	-1.16
1778	-0.635
1779	-0.6338
1780	-1.794
1781	-1.34
1782	-0.9901
1783	-1.516
1784	-1.607
1785	-1.513
1786	-0.8762
1787	-2.032
1788	-1.31
1789	-1.024
1790	-0.8048
1791	-0.9203
1792	-1.474
1793	-1.765
1794	-1.091
1795	-0.9837
1796	-1.698
1797	-1.473
1798	-1.286
1799	-1.155
1800	-1.738
1801	-1.379
1802	-1.286
1803	-1.281
1804	-1.051
1805	-1.771
1806	-1.045
1807	-0.9848
1808	-2.522
1809	-1.889
1810	-2.23
1811	-1.664
1812	-1.464
1813	-1.131
1814	-1.685
1815	-1.537
1816	-1.074
1817	-2.221
1818	-1.345
1819	-1.683
1820	-1.429
1821	-1.228
1822	-2.323
1823	-1.535
1824	-1.072
1825	-1.574
1826	-1.292
1827	-1.016
1828	-1.381
1829	-1.249
1830	-1.332
1831	-1.337
1832	-1.76
1833	-1.341
1834	-1.294
1835	-1.181
1836	-1.407
1837	-1.963
1838	-1.791
1839	-0.9904
1840	-1.246
1841	-1.39
1842	-0.9324
1843	-1.761
1844	-1.35
1845	-1.029
1846	-1.811
1847	-1.738
1848	-1.884
1849	-1.722
1850	-1.578
1851	-0.8064
1852	-0.9863
1853	-1.402
1854	-1.557
1855	-1.111
1856	-1.95
1857	-1.7
1858	-1.586
1859	-1.932
1860	-0.94
1861	-1.397
1862	-1.255
1863	-2.026
1864	-1.467
1865	-0.8015
1866	-1.209
1867	-1.504
1868	-1.262
1869	-1.272
1870	-1.924
1871	-2.487
1872	-1.244
1873	-1.601
1874	-1.351
1875	-1.529
1876	-1.695
1877	-2.149
1878	-2.581
1879	-1.057
1880	-1.426
1881	-1.478
1882	-1.905
1883	-1.307
1884	-1.718
1885	-1.098
1886	-0.9972
1887	-1.146
1888	-1.412
1889	-1.141
1890	-1.109
1891	-2.226
1892	-1.307
1893	-1.677
1894	-2.043
1895	-1.234
1896	-1.416
1897	-0.9039
1898	-1.69
1899	-1.264
1900	-1.734
1901	-0.9155
1902	-1.327
1903	-1.08
1904	-1.502
1905	-1.517
1906	-1.08
1907	-0.9036
1908	-1.38
1909	-1.333
1910	-1.615
1911	-1.855
1912	-1.615
1913	-1.137
1914	-1.937
1915	-1.324
1916	-1.777
1917	-1.559
1918	-1.88
1919	-1.137
1920	-1.302
1921	-2.371
1922	-1.226
1923	-1.082
1924	-1.408
1925	-0.7679
1926	-2.055
1927	-1.027
1928	-1.747
1929	-1.24
1930	-2.357
1931	-1.767
1932	-1.815
1933	-1.393
1934	-1.418
1935	-1.194
1936	-1.124
1937	-1.283
1938	-0.986
1939	-1.467
1940	-2.04
1941	-1.512
1942	-0.9554
1943	-1.644
1944	-0.8651
1945	-1.277
1946	-1.591
1947	-1.318
1948	-1.929
1949	-1.569
1950	-1.362
1951	-1.469
1952	-1.017
1953	-1.566
1954	-1.516
1955	-0.8278
1956	-1.834
1957	-2.185
1958	-1.565
1959	-1.256
1960	-1.471
1961	-1.486
1962	-1.623
1963	-1.471
1964	-1.669
1965	-1.259
1966	-0.8077
1967	-1.326
1968	-1.806
1969	-1.065
1970	-1.819
1971	-0.9171
1972	-1.408
1973	-1.365
1974	-1.899
1975	-1.042
1976	-1.415
1977	-1.247
1978	-1.401
1979	-1.275
1980	-1.131
1981	-1.749
1982	-1.725
1983	-1.076
1984	-0.9452
1985	-0.6388
1986	-1.585
1987	-1.191
1988	-0.378
1989	-1.379
1990	-1.09
1991	-0.8065
1992	-1.67
1993	-1.364
1994	-1.961
1995	-1.67
1996	-1.566
1997	-2.215
1998	-1.535
1999	-1.22
2000	-0.7742
2001	-1.164
2002	-0.8996
2003	-1.536
2004	-2.365
2005	-1.603
2006	-1.0
2007	-1.445
2008	-1.296
2009	-1.391
2010	-1.553
2011	-1.097
2012	-1.573
2013	-1.494
2014	-1.468
2015	-1.147
2016	-2.272
2017	-1.844
2018	-1.166
2019	-1.308
2020	-1.945
2021	-1.322
2022	-1.32
2023	-1.877
2024	-1.259
2025	-1.276
2026	-1.359
2027	-1.556
2028	-0.704
2029	-1.014
2030	-1.467
2031	-1.826
2032	-1.558
2033	-1.371
2034	-1.511
2035	-0.5383
2036	-1.782
2037	-1.387
2038	-0.802
2039	-1.013
2040	-1.274
2041	-1.299
2042	-0.9435
2043	-0.7369
2044	-1.311
2045	-1.453
2046	-1.929
2047	-1.276
2048	-1.511
2049	-1.381
2050	-1.292
2051	-1.764
2052	-1.566
2053	-1.225
2054	-1.288
2055	-1.677
2056	-1.405
2057	-1.537
2058	-1.402
2059	-1.235
2060	-1.035
2061	-1.401
2062	-1.371
2063	-1.018
2064	-1.355
2065	-1.624
2066	-1.781
2067	-1.402
2068	-1.245
2069	-0.917
2070	-1.021
2071	-1.376
2072	-1.246
2073	-0.9911
2074	-1.51
2075	-0.8861
2076	-1.791
2077	-0.9553
2078	-1.575
2079	-0.6835
2080	-1.113
2081	-0.9035
2082	-1.908
2083	-1.537
2084	-0.9101
2085	-1.649
2086	-1.576
2087	-1.477
2088	-1.701
2089	-1.117
2090	-1.678
2091	-1.545
2092	-1.656
2093	-1.099
2094	-1.791
2095	-1.599
2096	-1.326
2097	-1.332
2098	-1.376
2099	-0.9451
2100	-1.549
2101	-1.615
2102	-1.351
2103	-0.7122
2104	-1.177
2105	-1.305
2106	-1.875
2107	-1.049
2108	-1.377
2109	-0.7948
2110	-1.772
2111	-1.712
2112	-0.8876
2113	-1.442
2114	-1.209
2115	-1.588
2116	-1.092
2117	-1.507
2118	-1.06
2119	-1.788
2120	-1.192
2121	-1.587
2122	-1.75
2123	-1.861
2124	-1.136
2125	-1.482
2126	-2.012
2127	-1.618
2128	-1.61
2129	-1.271
2130	-1.302
2131	-1.917
2132	-2.234
2133	-0.986
2134	-1.564
2135	-1.456
2136	-1.084
2137	-1.827
2138	-1.581
2139	-1.343
2140	-1.795
2141	-1.452
2142	-1.191
2143	-0.8481
2144	-1.678
2145	-1.809
2146	-1.697
2147	-1.066
2148	-1.43
2149	-1.319
2150	-1.512
2151	-1.884
2152	-1.815
2153	-1.32
2154	-1.642
2155	-1.361
2156	-1.063
2157	-1.662
2158	-0.9818
2159	-1.297
2160	-1.599
2161	-1.295
2162	-1.691
2163	-1.38
2164	-1.474
2165	-0.834
2166	-1.265
2167	-1.902
2168	-1.155
2169	-1.639
2170	-1.366
2171	-1.23
2172	-1.91
2173	-1.68
2174	-1.299
2175	-1.002
2176	-1.307
2177	-1.094
2178	-1.433
2179	-1.273
2180	-1.736
2181	-1.75
2182	-1.839
2183	-1.254
2184	-1.416
2185	-1.22
2186	-1.534
2187	-1.524
2188	-1.356
2189	-1.254
2190	-1.039
2191	-1.394
2192	-0.8223
2193	-1.482
2194	-1.084
2195	-0.9761
2196	-1.159
2197	-1.05
2198	-1.514
2199	-1.324
2200	-1.848
2201	-1.398
2202	-1.46
2203	-1.487
2204	-1.714
2205	-0.9719
2206	-1.498
2207	-1.463
2208	-2.121
2209	-1.754
2210	-1.347
2211	-0.3885
2212	-1.181
2213	-1.146
2214	-1.167
2215	-1.147
2216	-2.027
2217	-1.789
2218	-1.93
2219	-1.719
2220	-0.9673
2221	-1.782
2222	-1.189
2223	-1.538
2224	-1.892
2225	-1.785
2226	-2.241
2227	-1.63
2228	-2.043
2229	-0.6806
2230	-1.318
2231	-1.134
2232	-1.648
2233	-1.339
2234	-2.1
2235	-0.9273
2236	-1.367
2237	-1.082
2238	-1.418
2239	-1.81
2240	-1.858
2241	-1.282
2242	-1.568
2243	-1.72
2244	-1.171
2245	-1.306
2246	-1.32
2247	-1.306
2248	-1.499
2249	-0.8239
2250	-1.376
2251	-1.305
2252	-1.678
2253	-1.185
2254	-1.396
2255	-1.374
2256	-1.511
2257	-1.213
2258	-1.727
2259	-1.646
2260	-1.452
2261	-1.018
2262	-1.459
2263	-0.84
2264	-1.063
2265	-0.9962
2266	-1.447
2267	-1.526
2268	-1.438
2269	-1.061
2270	-1.29
2271	-1.542
2272	-1.834
2273	-0.7553
2274	-1.467
2275	-2.067
2276	-1.391
2277	-1.325
2278	-1.183
2279	-1.509
2280	-1.418
2281	-1.197
2282	-1.315
2283	-1.895
2284	-1.784
2285	-1.441
2286	-1.195
2287	-0.9256
2288	-1.573
2289	-1.3
2290	-1.228
2291	-1.855
2292	-2.067
2293	-1.183
2294	-1.186
2295	-0.9624
2296	-1.284
2297	-1.471
2298	-1.238
2299	-0.8597
2300	-1.183
2301	-1.949
2302	-1.413
2303	-1.2
2304	-1.87
2305	-1.144
2306	-1.198
2307	-2.132
2308	-1.399
2309	-1.055
2310	-0.9112
2311	-0.8145
2312	-1.368
2313	-1.094
2314	-2.317
2315	-1.838
2316	-2.327
2317	-1.088
2318	-1.301
2319	-1.316
2320	-1.3
2321	-1.188
2322	-1.804
2323	-1.522
2324	-0.8448
2325	-1.467
2326	-1.61
2327	-1.371
2328	-1.416
2329	-1.588
2330	-1.125
2331	-1.106
2332	-1.442
2333	-1.04
2334	-1.015
2335	-1.152
2336	-1.418
2337	-1.799
2338	-1.263
2339	-1.664
2340	-1.808
2341	-0.8593
2342	-1.548
2343	-1.485
2344	-0.9941
2345	-1.389
2346	-1.55
2347	-1.215
2348	-1.144
2349	-1.526
2350	-1.016
2351	-1.562
2352	-0.9322
2353	-1.113
2354	-1.738
2355	-1.476
2356	-1.134
2357	-1.775
2358	-1.647
2359	-1.958
2360	-0.992
2361	-1.876
2362	-1.052
2363	-1.18
2364	-1.364
2365	-1.609
2366	-1.637
2367	-1.875
2368	-1.685
2369	-0.6571
2370	-1.206
2371	-1.57
2372	-1.64
2373	-1.107
2374	-1.209
2375	-1.18
2376	-1.34
2377	-1.127
2378	-1.24
2379	-0.9124
2380	-1.315
2381	-1.535
2382	-0.9255
2383	-1.277
2384	-1.471
2385	-1.577
2386	-1.007
2387	-1.361
2388	-1.827
2389	-1.191
2390	-1.359
2391	-1.377
2392	-0.9975
2393	-1.451
2394	-1.457
2395	-1.229
2396	-0.9935
2397	-1.625
2398	-1.334
2399	-1.782
2400	-0.8852
2401	-1.567
2402	-1.927
2403	-1.768
2404	-1.909
2405	-1.825
2406	-1.842
2407	-0.8609
2408	-0.6153
2409	-1.917
2410	-1.794
2411	-1.109
2412	-1.58
2413	-0.5262
2414	-1.309
2415	-1.845
2416	-1.422
2417	-1.867
2418	-0.88
2419	-1.495
2420	-1.241
2421	-0.6631
2422	-1.488
2423	-1.408
2424	-0.9532
2425	-2.139
2426	-1.944
2427	-2.171
2428	-1.901
2429	-0.9304
2430	-1.266
2431	-1.378
2432	-0.5251
2433	-1.26
2434	-1.34
2435	-1.301
2436	-1.681
2437	-1.065
2438	-1.606
2439	-1.668
2440	-1.591
2441	-1.301
2442	-1.549
2443	-1.465
2444	-1.722
2445	-1.812
2446	-1.855
2447	-1.892
2448	-0.8317
2449	-1.42
2450	-1.881
2451	-0.9556
2452	-1.563
2453	-1.191
2454	-1.117
2455	-1.169
2456	-1.545
2457	-1.419
2458	-0.8966
2459	-1.17
2460	-1.476
2461	-1.399
2462	-1.28
2463	-1.413
2464	-1.626
2465	-1.673
2466	-1.317
2467	-1.316
2468	-0.9247
2469	-1.175
2470	-1.825
2471	-1.284
2472	-2.378
2473	-1.384
2474	-1.359
2475	-1.158
2476	-1.314
2477	-1.749
2478	-1.269
2479	-1.349
2480	-0.9095
2481	-1.232
2482	-1.436
2483	-0.8917
2484	-1.38
2485	-1.545
2486	-1.659
2487	-0.9146
2488	-1.517
2489	-1.307
2490	-1.325
2491	-1.091
2492	-0.9395
2493	-0.7808
2494	-1.447
2495	-1.836
2496	-1.259
2497	-2.148
2498	-1.93
2499	-1.215
2500	-1.007
2501	-1.115
2502	-1.797
2503	-1.743
2504	-1.399
2505	-1.777
2506	-1.854
2507	-1.327
2508	-1.426
2509	-1.649
2510	-1.881
2511	-1.372
2512	-1.6
2513	-1.58
2514	-1.727
2515	-1.609
2516	-1.277
2517	-1.345
2518	-1.438
2519	-0.6109
2520	-1.298
2521	-1.319
2522	-1.648
2523	-2.096
2524	-1.16
2525	-1.158
2526	-1.262
2527	-1.236
2528	-1.278
2529	-1.163
2530	-1.732
2531	-1.679
2532	-1.696
2533	-1.614
2534	-1.456
2535	-0.9549
2536	-1.415
2537	-1.854
2538	-1.547
2539	-1.006
2540	-1.531
2541	-1.558
2542	-1.671
2543	-1.323
2544	-1.406
2545	-1.881
2546	-1.821
2547	-1.303
2548	-1.395
2549	-0.8513
2550	-1.695
2551	-1.548
2552	-1.101
2553	-1.886
2554	-1.523
2555	-1.634
2556	-1.508
2557	-1.325
2558	-1.618
2559	-1.836
2560	-1.793
2561	-1.211
2562	-1.215
2563	-1.174
2564	-1.477
2565	-1.173
2566	-1.367
2567	-1.414
2568	-1.269
2569	-1.667
2570	-1.63
2571	-1.205
2572	-2.218
2573	-1.643
2574	-1.75
2575	-0.1189
2576	-1.089
2577	-1.452
2578	-1.237
2579	-1.302
2580	-0.9328
2581	-1.522
2582	-1.992
2583	-1.589
2584	-1.257
2585	-1.311
2586	-1.447
2587	-1.86
2588	-1.768
2589	-1.23
2590	-1.162
2591	-1.622
2592	-1.594
2593	-1.035
2594	-1.201
2595	-1.239
2596	-1.564
2597	-1.681
2598	-1.419
2599	-1.555
2600	-1.877
2601	-1.919
2602	-1.504
2603	-1.265
2604	-1.305
2605	-1.449
2606	-1.046
2607	-1.729
2608	-1.61
2609	-1.885
2610	-1.511
2611	-1.945
2612	-1.866
2613	-0.9893
2614	-1.103
2615	-1.419
2616	-1.858
2617	-2.035
2618	-1.356
2619	-1.416
2620	-1.06
2621	-1.343
2622	-1.649
2623	-0.8242
2624	-1.24
2625	-1.327
2626	-1.77
2627	-1.581
2628	-1.759
2629	-1.703
2630	-1.417
2631	-1.187
2632	-1.536
2633	-1.061
2634	-1.056
2635	-0.9908
2636	-1.683
2637	-1.338
2638	-1.984
2639	-1.101
2640	-1.428
2641	-1.819
2642	-1.359
2643	-1.565
2644	-1.638
2645	-1.536
2646	-1.531
2647	-1.469
2648	-1.387
2649	-1.453
2650	-1.409
2651	-1.644
2652	-1.396
2653	-1.312
2654	-1.904
2655	-1.126
2656	-1.906
2657	-1.19
2658	-1.093
2659	-0.9864
2660	-1.518
2661	-0.9785
2662	-1.362
2663	-1.166
2664	-1.806
2665	-1.889
2666	-1.161
2667	-1.966
2668	-2.054
2669	-1.451
2670	-1.731
2671	-0.9899
2672	-1.322
2673	-1.167
2674	-1.301
2675	-1.572
2676	-1.269
2677	-1.5
2678	-1.049
2679	-1.03
2680	-1.622
2681	-1.425
2682	-1.365
2683	-2.207
2684	-1.922
2685	-1.417
2686	-0.8748
2687	-1.431
2688	-1.814
2689	-1.208
2690	-0.9459
2691	-2.705
2692	-1.66
2693	-1.048
2694	-1.668
2695	-1.15
2696	-1.461
2697	-1.8
2698	-0.8027
2699	-1.316
2700	-1.65
2701	-1.137
2702	-0.8558
2703	-1.619
2704	-1.202
2705	-1.354
2706	-1.453
2707	-1.071
2708	-1.363
2709	-1.092
2710	-1.254
2711	-1.13
2712	-1.606
2713	-1.693
2714	-1.175
